_id,co_uf,no_uf,ano,variavel,social_categoria,social_subcategoria,valor
190,12,Acre,2012,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",106113.0
191,12,Acre,2012,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,449676.0
192,12,Acre,2012,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",442192.0
193,12,Acre,2013,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),5036.0
194,12,Acre,2013,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,73367.0
195,12,Acre,2013,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,26242.0
196,12,Acre,2013,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,17498.0
197,12,Acre,2013,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),10705.0
198,12,Acre,2013,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,311502.0
199,12,Acre,2013,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,105611.0
200,12,Acre,2013,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,57223.0
201,12,Acre,2013,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,122143.0
202,12,Acre,2013,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",117107.0
203,12,Acre,2013,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,485041.0
204,12,Acre,2013,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",474336.0
205,12,Acre,2014,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),7318.0
206,12,Acre,2014,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,82719.0
207,12,Acre,2014,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,24946.0
208,12,Acre,2014,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,18910.0
209,12,Acre,2014,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),14573.0
210,12,Acre,2014,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,341783.0
211,12,Acre,2014,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,99164.0
212,12,Acre,2014,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,61191.0
213,12,Acre,2014,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,133893.0
214,12,Acre,2014,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",126575.0
215,12,Acre,2014,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,516711.0
216,12,Acre,2014,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",502138.0
217,12,Acre,2015,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,843.0
218,12,Acre,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,951.0
219,12,Acre,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),7635.0
220,12,Acre,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,75547.0
221,12,Acre,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,20923.0
222,12,Acre,2015,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,20785.0
223,12,Acre,2015,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,92532.0
224,12,Acre,2015,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),14793.0
225,12,Acre,2015,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,312150.0
226,12,Acre,2015,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,87491.0
227,12,Acre,2015,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,70524.0
228,12,Acre,2015,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,124890.0
229,12,Acre,2015,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",117255.0
230,12,Acre,2015,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,97173.0
231,12,Acre,2015,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,484958.0
232,12,Acre,2015,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",470165.0
233,12,Acre,2015,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.7780687005
234,12,Acre,2015,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.7891518485
235,12,Acre,2016,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,467.0
236,12,Acre,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,541.0
237,12,Acre,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),8542.0
238,12,Acre,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,75672.0
239,12,Acre,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,18404.0
240,12,Acre,2016,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,20480.0
241,12,Acre,2016,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,91293.0
242,12,Acre,2016,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),16771.0
243,12,Acre,2016,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,310479.0
244,12,Acre,2016,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,78203.0
245,12,Acre,2016,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,71822.0
246,12,Acre,2016,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,123098.0
247,12,Acre,2016,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",114556.0
248,12,Acre,2016,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,94534.0
249,12,Acre,2016,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,477275.0
250,12,Acre,2016,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",460504.0
251,12,Acre,2016,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.7679572373
252,12,Acre,2016,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.7969290129
253,12,Acre,2017,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,276.0
254,12,Acre,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,319.0
255,12,Acre,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),9223.0
256,12,Acre,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,80039.0
257,12,Acre,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,16480.0
258,12,Acre,2017,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,19364.0
259,12,Acre,2017,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,97054.0
260,12,Acre,2017,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),15663.0
261,12,Acre,2017,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,321922.0
262,12,Acre,2017,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,68107.0
263,12,Acre,2017,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,64606.0
264,12,Acre,2017,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,125106.0
265,12,Acre,2017,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",115883.0
266,12,Acre,2017,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,103313.0
267,12,Acre,2017,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,470298.0
268,12,Acre,2017,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",454635.0
269,12,Acre,2017,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.8258037184
270,12,Acre,2017,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.8375171509
271,12,Acre,2018,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,146.0
272,12,Acre,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,168.0
273,12,Acre,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),11914.0
274,12,Acre,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,82967.0
275,12,Acre,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,13706.0
276,12,Acre,2018,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,18648.0
277,12,Acre,2018,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,104174.0
278,12,Acre,2018,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),20008.0
279,12,Acre,2018,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,322259.0
280,12,Acre,2018,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,55986.0
281,12,Acre,2018,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,62310.0
282,12,Acre,2018,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,127235.0
283,12,Acre,2018,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",115321.0
284,12,Acre,2018,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,114684.0
285,12,Acre,2018,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,460563.0
286,12,Acre,2018,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",440555.0
287,12,Acre,2018,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.901355759
